4.0,0.0,0.0,2.0,4.0,-2.0,0.0,0.0,-1.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,-2.0,-4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-4.0,-2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,4.0,3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-4.0,0.0,0.0,4.0,2.0,0.0,-3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,-4.0,0.0,4.0,0.0,4.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.492
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.0,-3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,-4.0,-3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,-4.0,0.0,-1.0,0.0,0.161
0.0,0.0,0.0,2.0,1.0,0.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,-1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.013
0.0,0.0,0.0,4.0,0.0,-2.0,0.0,0.0,-3.0,-3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,-4.0,-3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,0.0,-2.0,-2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.205
0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-3.0,0.0,0.075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.042
0.0,2.0,3.0,3.0,0.0,-4.0,-2.0,0.0,-2.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,-3.0,0.521
1.0,1.0,0.0,0.0,0.0,-4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,-4.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,-1.0,-2.0,0.464
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.77
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.561
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,-3.0,0.0,-4.0,0.916
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-1.0,0.0,0.0,-3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147
0.0,0.0,0.0,3.0,0.0,0.0,0.0,-4.0,0.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,-2.0,4.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0.0,-2.0,0.0,0.0,3.0,0.0,1.0,-2.0,0.0,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,-3.0,0.0,-1.0,0.0,0.401
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,0.0,2.0,2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.631
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,-4.0,0.0,0.0,4.0,3.0,2.0,-4.0,-4.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,-1.0,-3.0,0.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,-4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.963
0.0,0.0,0.0,0.0,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,-2.0,-2.0,0.0,-2.0,0.0,0.731
0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,-4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-4.0,0.0,-3.0,-2.0,0.0,0.0,0.0,0.0,1.0,-4.0,-3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-4.0,0.503
1.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-3.0,-4.0,-1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.565
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,1.0,4.0,0.0,0.0,2.0,-3.0,0.0,0.0,-2.0,-4.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-4.0,-3.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.911
1.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.364
